Model year,Make,Model,Vehicle class,Engine size (L),Cylinders,Transmission,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
2024,Lexus,RC 350 AWD,Subcompact,3.5,6,AS6,Z,12.2,9.0,10.8,26,253,5,5
2024,Lexus,RC F,Subcompact,5.0,8,AS8,Z,14.4,9.6,12.2,23,285,4,5
2024,Lexus,RX 350 AWD,Sport utility vehicle: Small,2.4,4,AS8,Z,11.2,8.4,9.9,29,231,5,7
2024,Lexus,RX 350h AWD,Sport utility vehicle: Small,2.5,4,AV6,Z,6.3,6.8,6.5,43,151,7,7
2024,Lexus,RX 500h AWD,Sport utility vehicle: Small,2.4,4,AS6,Z,8.7,8.4,8.6,33,199,6,7
2024,Lexus,TX 350 AWD,Sport utility vehicle: Standard,2.4,4,AS8,Z,11.5,8.9,10.3,27,241,5,7
2024,Lexus,TX 500h AWD,Sport utility vehicle: Standard,2.4,4,AS6,Z,8.7,8.4,8.6,33,200,6,7
2024,Lexus,UX 250h AWD,Compact,2.0,4,AV6,X,5.7,6.2,6.0,47,140,7,7
2024,Lincoln,Aviator AWD,Sport utility vehicle: Standard,3.0,6,AS10,X,13.7,9.7,11.9,24,280,4,7
2024,Lincoln,Corsair AWD,Sport utility vehicle: Small,2.0,4,AS8,X,11.2,8.3,9.9,29,232,5,7
2024,Lincoln,Nautilus AWD,Sport utility vehicle: Small,2.0,4,A8,X,11.2,8.1,9.8,29,231,5,7
2024,Lincoln,Nautilus Hybrid AWD,Sport utility vehicle: Small,2.0,4,AV,X,7.9,7.6,7.7,37,180,6,7
2024,Lincoln,Navigator 4WD,Sport utility vehicle: Standard,3.5,6,AS10,X,15.2,10.8,13.2,21,310,4,6
2024,Maserati,Ghibli GT,Mid-size,3.0,6,A8,Z,13.4,9.4,11.6,24,271,4,3
2024,Maserati,Ghibli Modena,Mid-size,3.0,6,A8,Z,13.4,9.4,11.6,24,271,4,3
2024,Maserati,Ghibli Modena AWD,Mid-size,3.0,6,A8,Z,14.1,9.5,12.0,24,284,4,3
2024,Maserati,Ghibli Trofeo,Mid-size,3.8,8,A8,Z,17.4,11.9,14.9,19,348,3,1
2024,Maserati,Granturismo Modena,Subcompact,3.0,6,A8,Z,13.1,8.6,11.1,25,256,5,5
2024,Maserati,Granturismo Trofeo,Subcompact,3.0,6,A8,Z,13.1,8.6,11.1,25,256,5,5
2024,Maserati,Grecale GT,Sport utility vehicle: Small,2.0,4,A8,Z,10.6,8.0,9.4,30,218,5,5
2024,Maserati,Grecale Modena,Sport utility vehicle: Small,2.0,4,A8,Z,10.6,8.0,9.4,30,218,5,5
2024,Maserati,Grecale Trofeo,Sport utility vehicle: Small,3.0,6,A8,Z,13.3,9.5,11.6,24,268,4,5
2024,Maserati,Levante GT,Sport utility vehicle: Standard,3.0,6,A8,Z,15.1,10.9,13.2,21,308,4,3
2024,Maserati,Levante Modena,Sport utility vehicle: Standard,3.0,6,A8,Z,15.1,10.9,13.2,21,308,4,3
2024,Maserati,Levante Modena V8,Sport utility vehicle: Standard,3.8,8,A8,Z,17.4,12.0,15.0,19,349,3,1
2024,Maserati,Levante Trofeo,Sport utility vehicle: Standard,3.8,8,A8,Z,17.4,12.0,15.0,19,349,3,1
2024,Maserati,MC20,Two-seater,3.0,6,AS8,Z,15.4,9.5,12.8,22,295,4,5
2024,Maserati,MC20 Spyder,Two-seater,3.0,6,AS8,Z,15.6,9.4,12.8,22,299,4,5
2024,Maserati,Quattroporte GT,Full-size,3.0,6,A8,Z,14.4,9.3,12.1,23,281,4,3
2024,Maserati,Quattroporte Modena,Full-size,3.0,6,A8,Z,14.4,9.3,12.1,23,281,4,3
2024,Maserati,Quattroporte Modena AWD,Full-size,3.0,6,A8,Z,14.1,9.5,12.0,24,284,4,3
2024,Maserati,Quattroporte Trofeo,Full-size,3.8,8,A8,Z,17.4,11.9,14.9,19,348,3,1
2024,Mazda,CX-30 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,9.0,7.1,8.2,34,192,6,7
2024,Mazda,CX-30 Turbo 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,10.5,7.9,9.3,30,220,5,5
2024,Mazda,CX-5 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,10.2,8.2,9.3,30,216,5,7
2024,Mazda,CX-5 4WD (Cylinder Deactivation),Sport utility vehicle: Small,2.5,4,AS6,X,9.1,7.7,8.5,33,199,6,7
2024,Mazda,CX-5 Turbo 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,10.8,8.7,9.8,29,230,5,5
2024,Mazda,CX-50 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,9.7,7.9,8.9,32,209,5,7
2024,Mazda,CX-50 Turbo 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,10.4,8.2,9.4,30,221,5,5
2024,Mazda,CX-90 4WD,Sport utility vehicle: Standard,3.3,6,AS8,X,9.9,8.4,9.3,30,216,5,6
2024,Mazda,CX-90 4WD (High Power),Sport utility vehicle: Standard,3.3,6,AS8,Z,10.3,8.5,9.5,30,222,5,6
2024,Mazda,Mazda3 4-Door,Compact,2.5,4,AS6,X,8.4,6.3,7.5,38,175,6,7
2024,Mazda,Mazda3 4-Door 4WD,Compact,2.5,4,AS6,X,8.9,6.6,7.9,36,185,6,7
2024,Mazda,Mazda3 4-Door Turbo 4WD,Compact,2.5,4,AS6,X,10.1,7.3,8.8,32,207,5,5
2024,Mazda,Mazda3 5-Door,Mid-size,2.5,4,AS6,X,8.5,6.5,7.6,37,178,6,7
2024,Mazda,Mazda3 5-Door (SIL),Mid-size,2.5,4,M6,X,9.0,6.4,7.8,36,184,6,7
2024,Mazda,Mazda3 5-Door 4WD,Mid-size,2.5,4,AS6,X,9.0,7.1,8.1,35,191,6,7
2024,Mazda,Mazda3 5-Door Turbo 4WD,Mid-size,2.5,4,AS6,X,10.1,7.5,8.9,32,209,5,5
2024,Mazda,MX-5,Two-seater,2.0,4,AS6,Z,9.0,6.7,8.0,35,187,6,3
2024,Mazda,MX-5 (SIL),Two-seater,2.0,4,M6,Z,9.0,7.0,8.1,35,189,6,3
2024,Mercedes-Benz,AMG C 43 4MATIC Sedan,Compact,2.0,4,A9,Z,11.8,8.4,10.3,27,242,5,5
2024,Mercedes-Benz,AMG CLA 35 4MATIC Coupe,Compact,2.0,4,AM8,Z,10.8,8.0,9.6,29,225,5,6
2024,Mercedes-Benz,AMG CLA 45 S 4MATIC Coupe,Compact,2.0,4,AM8,Z,11.9,8.3,10.3,27,242,5,3
2024,Mercedes-Benz,AMG CLE 53 4MATIC+ Coupe,Subcompact,3.0,6,A9,Z,11.7,8.7,10.4,27,243,5,7
2024,Mercedes-Benz,AMG G 63 SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,19.5,15.5,17.7,16,415,1,3
2024,Mercedes-Benz,AMG G 63 4x4 Squared SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,23.5,19.4,21.7,13,508,1,3
2024,Mercedes-Benz,AMG GLA 35 4MATIC Coupe,Station wagon: Small,2.0,4,AM8,Z,11.0,8.6,9.9,29,230,5,6
2024,Mercedes-Benz,AMG GLB 35 4MATIC Coupe,Station wagon: Small,2.0,4,AM8,Z,11.5,9.0,10.4,27,238,5,6
2024,Mercedes-Benz,AMG GLC 43 4MATIC Coupe,Sport utility vehicle: Small,2.0,4,A9,Z,12.7,9.8,11.4,25,269,4,5
2024,Mercedes-Benz,AMG GLC 43 4MATIC+ SUV,Sport utility vehicle: Small,2.0,4,A9,Z,12.6,9.4,11.2,25,263,4,5
2024,Mercedes-Benz,AMG GLE 53 4MATIC+ SUV,Sport utility vehicle: Standard,3.0,6,A9,Z,12.9,10.2,11.7,24,273,4,7
2024,Mercedes-Benz,AMG GLE 53 4MATIC+ Coupe,Sport utility vehicle: Standard,3.0,6,A9,Z,12.8,10.1,11.6,24,273,4,7
2024,Mercedes-Benz,AMG GLE 63 S 4MATIC+ SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,16.6,12.3,14.7,19,343,3,5
2024,Mercedes-Benz,AMG GLE 63 S 4MATIC+ Coupe,Sport utility vehicle: Standard,4.0,8,A9,Z,16.6,12.3,14.7,19,343,3,5
2024,Mercedes-Benz,AMG GLS 63 4MATIC+ SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,16.8,13.2,15.2,19,357,2,5
2024,Mercedes-Benz,AMG GT 53 4MATIC+ ,Compact,3.0,6,A9,Z,12.3,9.8,11.2,25,262,4,6
2024,Mercedes-Benz,AMG GT 55 4MATIC+ Coupe,Subcompact,4.0,8,A9,Z,17.8,11.6,15.0,19,353,3,5
2024,Mercedes-Benz,AMG GT 63 4MATIC+ ,Compact,4.0,8,A9,Z,15.3,11.3,13.5,21,318,3,5
2024,Mercedes-Benz,AMG GT 63 4MATIC+ Coupe,Subcompact,4.0,8,A9,Z,17.8,11.6,15.0,19,353,3,5
2024,Mercedes-Benz,AMG SL 55 4MATIC+ Roadster,Minicompact,4.0,8,A9,Z,17.0,11.3,14.5,19,340,3,5
2024,Mercedes-Benz,AMG SL 63 4MATIC+ Roadster,Minicompact,4.0,8,A9,Z,17.0,11.3,14.5,19,340,3,5
2024,Mercedes-Benz,C 300 4MATIC Sedan,Compact,2.0,4,A9,Z,10.1,7.1,8.8,32,206,5,8
2024,Mercedes-Benz,CLA 250 4MATIC Coupe,Compact,2.0,4,AM8,Z,9.5,6.8,8.3,34,194,6,6
2024,Mercedes-Benz,CLE 300 4MATIC Cabriolet,Subcompact,2.0,4,A9,Z,10.1,7.3,8.9,32,209,5,8
2024,Mercedes-Benz,CLE 300 4MATIC Coupe,Subcompact,2.0,4,A9,Z,9.9,7.0,8.6,33,201,5,8
2024,Mercedes-Benz,E 350 4MATIC Sedan,Mid-size,2.0,4,A9,Z,9.9,7.1,8.6,33,203,5,8
2024,Mercedes-Benz,E 450 4MATIC Sedan,Mid-size,3.0,6,A9,Z,10.8,7.7,9.4,30,221,5,7
2024,Mercedes-Benz,G 550 SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,17.9,14.4,16.3,17,383,2,3
2024,Mercedes-Benz,GLA 250 4MATIC SUV,Sport utility vehicle: Small,2.0,4,AM8,Z,9.7,7.3,8.6,33,202,5,6
2024,Mercedes-Benz,GLB 250 4MATIC SUV,Sport utility vehicle: Small,2.0,4,AM8,Z,9.9,7.4,8.7,32,205,5,6
2024,Mercedes-Benz,GLC 300 4MATIC SUV,Sport utility vehicle: Small,2.0,4,A9,Z,10.0,7.8,9.0,31,212,5,7
2024,Mercedes-Benz,GLC 300 4MATIC Coupe,Sport utility vehicle: Small,2.0,4,A9,Z,10.0,7.8,9.0,31,212,5,7
2024,Mercedes-Benz,GLE 350 4MATIC SUV,Sport utility vehicle: Standard,2.0,4,A9,Z,11.5,8.6,10.2,28,238,5,7
2024,Mercedes-Benz,GLE 450 4MATIC SUV,Sport utility vehicle: Standard,3.0,6,A9,Z,12.1,9.2,10.8,26,252,5,7
2024,Mercedes-Benz,GLE 450 4MATIC Coupe,Sport utility vehicle: Standard,3.0,6,A9,Z,12.2,9.0,10.8,26,252,5,7
2024,Mercedes-Benz,GLS 450 4MATIC SUV,Sport utility vehicle: Standard,3.0,6,A9,Z,12.7,9.6,11.3,25,266,4,7
2024,Mercedes-Benz,GLS 580 4MATIC SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,16.8,11.9,14.6,19,344,3,5
2024,Mercedes-Benz,GLS 600 4MATIC Maybach SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,17.8,12.8,15.6,18,364,2,5
2024,Mercedes-Benz,S 500 4MATIC Sedan,Full-size,3.0,6,A9,Z,11.3,7.7,9.7,29,226,5,7
2024,Mercedes-Benz,S 580 4MATIC Sedan,Full-size,4.0,8,A9,Z,13.0,8.6,11.0,26,260,4,5
2024,Mercedes-Benz,Maybach S 580 4MATIC Sedan,Full-size,4.0,8,A9,Z,13.3,8.9,11.3,25,266,4,5
2024,Mercedes-Benz,Maybach S 680 4MATIC Sedan,Full-size,6.0,12,A9,Z,19.8,11.7,16.1,18,379,2,3
2024,MINI,Cooper 3 Door,Subcompact,1.5,3,AM7,Z,8.2,6.2,7.3,39,170,6,7
2024,MINI,Cooper 3 Door,Subcompact,1.5,3,M6,Z,8.6,6.3,7.5,38,176,6,7
2024,MINI,Cooper 5 Door,Subcompact,1.5,3,AM7,Z,8.2,6.2,7.3,39,170,6,7
2024,MINI,Cooper 5 Door,Subcompact,1.5,3,M6,Z,8.6,6.3,7.5,38,176,6,7
2024,MINI,Cooper Convertible,Minicompact,1.5,3,AM7,Z,8.2,6.2,7.3,39,170,6,7
2024,MINI,Cooper Convertible,Minicompact,1.5,3,M6,Z,8.6,6.3,7.5,38,176,6,7
2024,MINI,Cooper Countryman ALL4,Mid-size,1.5,3,AS8,Z,10.1,7.6,9.0,31,209,5,7
2024,MINI,Cooper S 3 Door,Subcompact,2.0,4,AM7,Z,8.5,6.2,7.5,38,174,6,7
2024,MINI,Cooper S 3 Door,Subcompact,2.0,4,M6,Z,10.2,7.0,8.8,32,205,5,7
2024,MINI,Cooper S 5 Door,Subcompact,2.0,4,AM7,Z,8.5,6.2,7.5,38,174,6,7
2024,MINI,Cooper S 5 Door,Subcompact,2.0,4,M6,Z,10.2,7.0,8.8,32,205,5,7
2024,MINI,Cooper S Convertible,Minicompact,2.0,4,AM7,Z,8.8,6.5,7.8,36,182,6,7
2024,MINI,Cooper S Convertible,Minicompact,2.0,4,M6,Z,10.1,7.1,8.8,32,205,5,7
2024,MINI,Cooper S Countryman ALL4,Mid-size,2.0,4,AS8,Z,10.4,7.5,9.1,31,212,5,7
2024,MINI,John Cooper Works 3 Door,Subcompact,2.0,4,AS8,Z,9.1,6.7,8.0,35,186,6,7
2024,MINI,John Cooper Works 3 Door,Subcompact,2.0,4,M6,Z,10.6,7.4,9.2,31,215,5,7
2024,MINI,John Cooper Works Convertible,Minicompact,2.0,4,AS8,Z,9.6,7.1,8.5,33,197,6,7
2024,MINI,John Cooper Works Countryman ALL4,Mid-size,2.0,4,AS8,Z,10.0,7.8,9.0,31,210,5,3
2024,Mitsubishi,Eclipse Cross 4WD,Sport utility vehicle: Small,1.5,4,AV8,X,9.6,8.9,9.3,30,216,5,5
2024,Mitsubishi,Mirage,Compact,1.2,3,AV,X,6.6,5.6,6.2,46,143,7,5
2024,Mitsubishi,Outlander 4WD,Sport utility vehicle: Small,2.5,4,AV8,X,9.7,7.9,8.9,32,208,5,6
2024,Mitsubishi,RVR,Sport utility vehicle: Small,2.0,4,AV6,X,9.7,7.8,8.9,32,207,5,5
2024,Mitsubishi,RVR 4WD,Sport utility vehicle: Small,2.0,4,AV6,X,10.0,8.1,9.1,31,213,5,5
2024,Mitsubishi,RVR 4WD,Sport utility vehicle: Small,2.4,4,AV6,X,10.3,8.3,9.4,30,218,5,5
2024,Nissan,Altima AWD,Mid-size,2.5,4,AV,X,9.1,6.5,7.9,36,187,6,7
2024,Nissan,Altima AWD SR/Platinum,Mid-size,2.5,4,AV8,X,9.3,6.7,8.1,35,191,6,7
2024,Nissan,Armada 4WD,Sport utility vehicle: Standard,5.6,8,AS7,Z,17.5,12.9,15.4,18,363,2,5
2024,Nissan,Frontier,Pickup truck: Standard,3.8,6,AS9,X,12.5,9.3,11.1,25,260,4,5
2024,Nissan,Frontier 4WD,Pickup truck: Standard,3.8,6,AS9,X,12.8,10.2,11.6,24,273,4,5
2024,Nissan,Frontier 4WD Pro-4X,Pickup truck: Standard,3.8,6,AS9,X,13.1,10.5,11.9,24,281,4,5
2024,Nissan,GT-R,Subcompact,3.8,6,AM6,Z,14.4,10.9,12.8,22,300,4,3
2024,Nissan,Kicks,Mid-size,1.6,4,AV,X,7.7,6.6,7.2,39,169,6,7
2024,Nissan,Murano AWD,Station wagon: Mid-size,3.5,6,AV7,X,12.0,8.5,10.4,27,245,5,5
2024,Nissan,Pathfinder 4WD,Sport utility vehicle: Small,3.5,6,AS9,X,11.7,9.3,10.6,27,248,5,5
2024,Nissan,Pathfinder 4WD Rock Creek,Sport utility vehicle: Standard,3.5,6,AS9,Z,11.9,10.0,11.1,25,260,4,5
2024,Nissan,Rogue,Sport utility vehicle: Small,1.5,3,AV8,X,7.8,6.5,7.2,39,169,6,6
2024,Nissan,Rogue AWD,Sport utility vehicle: Small,1.5,3,AV8,X,8.4,6.7,7.6,37,179,6,6
2024,Nissan,Rogue AWD SL/Platinum,Sport utility vehicle: Small,1.5,3,AV8,X,8.4,6.8,7.7,37,181,6,6
2024,Nissan,Sentra,Mid-size,2,4,AV,X,7.3,5.8,6.6,43,156,7,7
2024,Nissan,Sentra SR,Mid-size,2,4,AV,X,7.4,6.1,6.8,42,161,7,7
2024,Nissan,Sentra,Mid-size,2,4,M6,X,9.4,6.4,8.0,35,189,6,7
2024,Nissan,Sentra SR,Mid-size,2,4,M6,X,9.5,6.7,8.2,34,194,6,7
2024,Nissan,Versa,Compact,1.6,4,AV,X,7.4,5.9,6.7,42,158,7,7
2024,Nissan,Versa,Compact,1.6,4,M5,X,8.6,6.7,7.7,37,181,6,7
2024,Nissan,Z,Two-seater,3,6,AS9,Z,12.3,8.6,10.6,27,250,5,5
2024,Nissan,Z,Two-seater,3,6,M6,Z,13.4,10.0,11.9,24,280,4,5
2024,Nissan,Z NISMO,Two-seater,3,6,AS9,Z,14.1,9.9,12.2,23,287,4,5
2024,Porsche,718 Boxster,Two-seater,2.0,4,AM7,Z,11.0,8.7,10.0,28,233,5,1
2024,Porsche,718 Boxster,Two-seater,2.0,4,M6,Z,12.0,9.5,10.9,26,254,5,1
2024,Porsche,718 Boxster S,Two-seater,2.5,4,AM7,Z,12.2,9.2,10.9,26,255,5,1
2024,Porsche,718 Boxster S,Two-seater,2.5,4,M6,Z,12.5,9.6,11.2,25,263,4,1
2024,Porsche,718 Boxster GTS 4.0,Two-seater,4.0,6,AM7,Z,12.3,9.8,11.1,25,260,4,5
2024,Porsche,718 Boxster GTS 4.0,Two-seater,4.0,6,M6,Z,14.0,10.0,12.2,23,284,4,5
2024,Porsche,718 Cayman,Two-seater,2.0,4,AM7,Z,11.0,8.7,10.0,28,233,5,1
2024,Porsche,718 Cayman,Two-seater,2.0,4,M6,Z,12.0,9.5,10.9,26,254,5,1
2024,Porsche,718 Cayman S,Two-seater,2.5,4,AM7,Z,12.2,9.2,10.9,26,255,5,1
2024,Porsche,718 Cayman S,Two-seater,2.5,4,M6,Z,12.5,9.6,11.2,25,263,4,1
2024,Porsche,718 Cayman GTS 4.0,Two-seater,4.0,6,AM7,Z,12.3,9.8,11.1,25,260,4,5
2024,Porsche,718 Cayman GTS 4.0,Two-seater,4.0,6,M6,Z,14.0,10.0,12.2,23,284,4,5
2024,Porsche,718 GT4 RS,Two-seater,4.0,6,AM7,Z,16.0,12.5,14.4,20,338,3,3
2024,Porsche,911 Carrera,Minicompact,3.0,6,AM8,Z,13.1,9.8,11.6,24,275,4,5
2024,Porsche,911 Carrera 4,Minicompact,3.0,6,AM8,Z,13.1,9.8,11.6,24,275,4,5
2024,Porsche,911 Carrera Cabriolet,Minicompact,3.0,6,AM8,Z,13.1,9.8,11.6,24,275,4,5
2024,Porsche,911 Carrera 4 Cabriolet,Minicompact,3.0,6,AM8,Z,13.1,9.7,11.6,24,275,4,5
2024,Porsche,911 Carrera T,Minicompact,3.0,6,AM8,Z,12.7,9.7,11.4,25,276,4,5
2024,Porsche,911 Carrera T,Minicompact,3.0,6,M7,Z,13.8,9.3,11.8,24,275,4,5
2024,Porsche,911 Carrera S,Minicompact,3.0,6,AM8,Z,12.9,10.2,11.7,24,274,4,5
2024,Porsche,911 Carrera S,Minicompact,3.0,6,M7,Z,12.8,9.4,11.3,25,264,4,5
2024,Porsche,911 Carrera 4S,Minicompact,3.0,6,AM8,Z,13.0,10.2,11.8,24,275,4,5
2024,Porsche,911 Carrera 4S,Minicompact,3.0,6,M7,Z,13.8,9.3,11.8,24,275,4,5
2024,Porsche,911 Carrera S Cabriolet,Minicompact,3.0,6,AM8,Z,12.9,10.2,11.7,24,273,4,5
2024,Porsche,911 Carrera S Cabriolet,Minicompact,3.0,6,M7,Z,13.8,9.4,11.8,24,275,4,5
2024,Porsche,911 Carrera 4S Cabriolet,Minicompact,3.0,6,AM8,Z,12.8,10.2,11.7,24,273,4,5
2024,Porsche,911 Carrera 4S Cabriolet,Minicompact,3.0,6,M7,Z,13.8,9.8,12.0,24,281,4,5
2024,Porsche,911 Carrera GTS,Minicompact,3.0,6,AM8,Z,13.8,10.1,12.1,23,289,4,5
2024,Porsche,911 Carrera GTS,Minicompact,3.0,6,M7,Z,13.5,9.8,11.9,24,276,4,5
2024,Porsche,911 Carrera 4 GTS,Minicompact,3.0,6,AM8,Z,13.8,10.1,12.1,23,288,4,5
2024,Porsche,911 Carrera 4 GTS,Minicompact,3.0,6,M7,Z,13.8,10.2,12.2,23,289,4,5
2024,Porsche,911 Carrera GTS Cabriolet,Minicompact,3.0,6,AM8,Z,13.8,10.2,12.2,23,289,4,5
2024,Porsche,911 Carrera GTS Cabriolet,Minicompact,3.0,6,M7,Z,13.8,9.6,11.9,24,278,4,5
2024,Porsche,911 Carrera 4 GTS Cabriolet,Minicompact,3.0,6,AM8,Z,13.7,10.7,12.3,23,288,4,5
2024,Porsche,911 Carrera 4 GTS Cabriolet,Minicompact,3.0,6,M7,Z,14.7,10.2,12.7,22,296,4,5
2024,Porsche,911 Dakar,Minicompact,3.0,6,AM8,Z,14.7,9.8,12.5,23,293,4,5
2024,Porsche,911 GT3,Two-seater,4.0,6,AM7,Z,16.7,13.0,15.1,19,355,3,3
2024,Porsche,911 GT3,Two-seater,4.0,6,M6,Z,17.5,12.5,15.3,18,356,3,3
2024,Porsche,911 GT3 RS,Two-seater,4.0,6,AM7,Z,16.8,13.0,15.1,19,354,3,3
2024,Porsche,911 GT3 Touring,Two-seater,4.0,6,AM7,Z,16.7,13.0,15.1,19,355,3,3
2024,Porsche,911 GT3 Touring,Two-seater,4.0,6,M6,Z,17.5,12.5,15.3,18,356,3,3
2024,Porsche,911 Targa 4,Minicompact,3.0,6,AM8,Z,13.1,9.8,11.6,24,275,4,5
2024,Porsche,911 Targa 4S,Minicompact,3.0,6,AM8,Z,13.1,10.2,11.8,24,274,4,5
2024,Porsche,911 Targa 4S,Minicompact,3.0,6,M7,Z,13.7,9.8,11.9,24,278,4,5
2024,Porsche,911 Targa 4 GTS,Minicompact,3.0,6,AM8,Z,13.6,10.7,12.3,23,286,4,5
2024,Porsche,911 Targa 4 GTS,Minicompact,3.0,6,M7,Z,14.7,10.2,12.7,22,296,4,5
2024,Porsche,911 Turbo,Minicompact,3.7,6,AM8,Z,16.5,11.4,14.2,20,332,3,5
2024,Porsche,911 Turbo Cabriolet,Minicompact,3.7,6,AM8,Z,16.9,11.5,14.5,19,339,3,5
2024,Porsche,911 Turbo S,Minicompact,3.7,6,AM8,Z,16.6,11.8,14.4,20,345,3,5
2024,Porsche,911 Turbo S Cabriolet,Minicompact,3.7,6,AM8,Z,16.7,11.8,14.5,19,341,3,5
2024,Porsche,Cayenne,Sport utility vehicle: Standard,3.0,6,AS8,Z,13.8,10.2,12.2,23,291,4,5
2024,Porsche,Cayenne Coupe,Sport utility vehicle: Standard,3.0,6,AS8,Z,13.8,10.2,12.2,23,291,4,5
2024,Porsche,Cayenne S,Sport utility vehicle: Standard,4.0,8,AS8,Z,15.3,11.2,13.5,21,324,3,3
2024,Porsche,Cayenne S Coupe,Sport utility vehicle: Standard,4.0,8,AS8,Z,15.7,11.0,13.6,21,324,3,3
2024,Porsche,Cayenne Turbo GT Coupe,Sport utility vehicle: Standard,4.0,8,AS8,Z,15.5,11.8,13.8,20,324,3,3
2024,Porsche,Macan,Sport utility vehicle: Small,2.0,4,AM7,Z,12.4,9.3,11.0,26,263,4,5
2024,Porsche,Macan T,Sport utility vehicle: Small,2.0,4,AM7,Z,12.2,9.6,11.0,26,259,4,5
2024,Porsche,Macan S,Sport utility vehicle: Small,2.9,6,AM7,Z,13.8,10.1,12.2,23,289,4,5
2024,Porsche,Macan GTS,Sport utility vehicle: Small,2.9,6,AM7,Z,13.5,10.7,12.2,23,290,4,5
2024,Ram,1500 eTorque,Pickup truck: Standard,3.6,6,A8,X,11.9,9.4,10.8,26,253,5,7
2024,Ram,1500 eTorque,Pickup truck: Standard,5.7,8,A8,X,13.0,10.0,11.7,24,275,4,5
2024,Ram,1500 4X4 eTorque,Pickup truck: Standard,3.6,6,A8,X,12.1,9.7,11.0,26,259,4,7
2024,Ram,1500 4X4 eTorque,Pickup truck: Standard,5.7,8,A8,X,13.4,10.5,12.1,23,284,4,5
2024,Ram,1500 4X4 TRX,Pickup truck: Standard,6.2,8,A8,Z,22.4,16.5,19.8,14,465,1,1
2024,Rolls-Royce,Cullinan,Station wagon: Mid-size,6.7,12,AS8,Z,20.1,12.4,16.7,17,390,2,3
2024,Rolls-Royce,Cullinan Black Badge,Station wagon: Mid-size,6.7,12,AS8,Z,20.1,12.4,16.7,17,390,2,3
2024,Rolls-Royce,Ghost,Full-size,6.7,12,AS8,Z,19.9,12.7,16.7,17,388,2,3
2024,Rolls-Royce,Ghost Black Badge,Full-size,6.7,12,AS8,Z,19.9,12.7,16.7,17,388,2,3
2024,Rolls-Royce,Ghost Extended,Full-size,6.7,12,AS8,Z,19.9,12.7,16.7,17,388,2,3
2024,Rolls-Royce,Phantom,Full-size,6.7,12,AS8,Z,20.2,13.1,17.0,17,397,2,3
2024,Rolls-Royce,Phantom Extended,Full-size,6.7,12,AS8,Z,20.2,13.1,17.0,17,397,2,3
2024,Subaru,Ascent AWD,Sport utility vehicle: Standard,2.4,4,AV8,X,12.3,9.4,11.0,26,256,5,5
2024,Subaru,BRZ,Minicompact,2.4,4,AS6,Z,11.0,7.7,9.5,30,224,5,3
2024,Subaru,BRZ,Minicompact,2.4,4,M6,Z,12.0,8.8,10.5,27,247,5,3
2024,Subaru,Crosstrek AWD,Sport utility vehicle: Small,2.0,4,AV8,X,8.8,7.1,8.0,35,188,6,7
2024,Subaru,Crosstrek AWD,Sport utility vehicle: Small,2.5,4,AV8,X,8.9,7.2,8.1,35,190,6,7
2024,Subaru,Crosstrek Wilderness AWD,Sport utility vehicle: Small,2.5,4,AV8,X,9.4,8.1,8.8,32,206,5,7
2024,Subaru,Forester AWD,Sport utility vehicle: Small,2.5,4,AV8,X,9.0,7.2,8.2,34,192,6,7
2024,Subaru,Forester Wilderness AWD,Sport utility vehicle: Small,2.5,4,AV8,X,9.5,8.3,9.0,31,210,5,7
2024,Subaru,Impreza AWD,Station wagon: Small,2.0,4,AV8,X,8.8,6.9,8.0,35,185,6,7
2024,Subaru,Impreza AWD,Station wagon: Small,2.5,4,AV8,X,9.0,7.2,8.2,34,190,6,7
2024,Subaru,Legacy AWD,Mid-size,2.4,4,AV8,X,10.1,7.5,9.0,31,209,5,6
2024,Subaru,Outback AWD,Sport utility vehicle: Small,2.4,4,AV8,X,10.6,8.1,9.5,30,221,5,6
2024,Subaru,Outback AWD,Sport utility vehicle: Small,2.5,4,AV8,X,9.2,7.3,8.3,34,195,6,7
2024,Subaru,Outback Wilderness AWD,Sport utility vehicle: Small,2.4,4,AV8,X,11.0,9.0,10.1,28,235,5,6
2024,Subaru,WRX AWD,Mid-size,2.4,4,AV8,Z,12.7,9.4,11.2,25,262,4,3
2024,Subaru,WRX AWD,Mid-size,2.4,4,M6,Z,12.3,9.0,10.8,26,254,5,3
2024,Toyota,4Runner 4WD,Sport utility vehicle: Standard,4.0,6,AS5,X,14.9,12.6,13.8,20,323,3,5
